symbol	phylostratum	taxon_name
RIOK3	1	Cellular_organisms
IMPA2	1	Cellular_organisms
MAP2K7	4	Eukaryota
ACOT8	3	Euk+Bac
CDIPT	4	Eukaryota
PDCD5	2	Euk_Archaea
PRMT5	4	Eukaryota
NHERF1	5	Opisthokonta
TERT	4	Eukaryota
OVOL1	6	Eumetazoa
HSD17B6	3	Euk+Bac
CHEK1	4	Eukaryota
TNFRSF10B	7	Vertebrata
GABRD	6	Eumetazoa
MEIS2	4	Eukaryota
ZNF213	5	Opisthokonta
FPGT	4	Eukaryota
TPP1	3	Euk+Bac
GNB5	6	Eumetazoa
TCERG1	4	Eukaryota
NDC80	4	Eukaryota
KIF3C	4	Eukaryota
NRP1	6	Eumetazoa
TNPO2	4	Eukaryota
TNFSF11	7	Vertebrata
APOL1	7	Vertebrata
HS3ST1	3	Euk+Bac
MSTN	6	Eumetazoa
UNC13B	6	Eumetazoa
SH2D1B	8	Mammalia
TNFRSF10C	8	Mammalia
POLR3A	1	Cellular_organisms
TAAR5	5	Opisthokonta
MRAS	4	Eukaryota
CPLX1	6	Eumetazoa
PHOX2A	4	Eukaryota
CAPN9	4	Eukaryota
TSPAN4	6	Eumetazoa
PSMA7	2	Euk_Archaea
RASGRF2	4	Eukaryota
SCAMP3	4	Eukaryota
PPEF1	6	Eumetazoa
PPEF2	6	Eumetazoa
PHYH	3	Euk+Bac
TNFRSF13B	7	Vertebrata
OPLAH	1	Cellular_organisms
FFAR1	8	Mammalia
FFAR3	6	Eumetazoa
AIM2	8	Mammalia
SLC30A4	1	Cellular_organisms
BACH1	7	Vertebrata
BCKDK	5	Opisthokonta
IFIT3	1	Cellular_organisms
MGST3	3	Euk+Bac
GEMIN2	4	Eukaryota
TM4SF5	7	Vertebrata
IRF6	7	Vertebrata
KLF11	5	Opisthokonta
WNT9A	6	Eumetazoa
WNT9B	6	Eumetazoa
TAX1BP3	6	Eumetazoa
GIPC1	5	Opisthokonta
LIN7A	5	Opisthokonta
PCDH17	6	Eumetazoa
IKBKB	6	Eumetazoa
RGS13	7	Vertebrata
RGS12	6	Eumetazoa
TIMM23	4	Eukaryota
FSCN2	5	Opisthokonta
HAT1	4	Eukaryota
NCR3	7	Vertebrata
UBE2L6	8	Mammalia
CASK	4	Eukaryota
PLD2	4	Eukaryota
EREG	7	Vertebrata
TFEC	6	Eumetazoa
UQCRQ	6	Eumetazoa
MYL12B	4	Eukaryota
UQCR11	7	Vertebrata
CASQ2	4	Eukaryota
LECT2	6	Eumetazoa
HGS	4	Eukaryota
AURKA	3	Euk+Bac
RAB29	4	Eukaryota
CLGN	4	Eukaryota
VPS26C	4	Eukaryota
PPP1R12A	4	Eukaryota
SLC27A2	3	Euk+Bac
GAK	4	Eukaryota
AZIN1	1	Cellular_organisms
ZNF263	5	Opisthokonta
HNRNPDL	4	Eukaryota
XPO1	4	Eukaryota
BTAF1	1	Cellular_organisms
ATP2A1	3	Euk+Bac
PIP5K1B	4	Eukaryota
PPP1R2C	8	Mammalia
SYN3	6	Eumetazoa
ARHGEF10	6	Eumetazoa
ZNF609	6	Eumetazoa
ZNF646	6	Eumetazoa
TRIM66	4	Eukaryota
PDZD2	6	Eumetazoa
SPTBN2	4	Eukaryota
MAST4	3	Euk+Bac
SEC16A	4	Eukaryota
PLXNB2	6	Eumetazoa
AREL1	6	Eumetazoa
RIMBP2	6	Eumetazoa
KHNYN	7	Vertebrata
TECPR2	6	Eumetazoa
SEMA3E	7	Vertebrata
U2SURP	4	Eukaryota
SETD1A	4	Eukaryota
N4BP3	7	Vertebrata
TRANK1	6	Eumetazoa
KDM6B	7	Vertebrata
PER2	6	Eumetazoa
SYNJ2	4	Eukaryota
ZBTB39	6	Eumetazoa
SYNM	7	Vertebrata
ZBTB5	6	Eumetazoa
GARRE1	6	Eumetazoa
KIF3B	4	Eukaryota
PFAS	1	Cellular_organisms
MCF2L	7	Vertebrata
NACAD	4	Eukaryota
ADAMTS3	6	Eumetazoa
DCLK1	4	Eukaryota
CEP290	5	Opisthokonta
SNPH	7	Vertebrata
ERC2	3	Euk+Bac
ANKRD28	4	Eukaryota
ARHGEF11	5	Opisthokonta
ZNF536	6	Eumetazoa
PRORP	4	Eukaryota
A-589H1.1	8	Mammalia
SMAD7	6	Eumetazoa
CHUK	4	Eukaryota
LSM1	4	Eukaryota
FYB1	7	Vertebrata
NPC1	4	Eukaryota
TBX3	6	Eumetazoa
AGPAT2	3	Euk+Bac
DEGS1	4	Eukaryota
ANGPT2	7	Vertebrata
SCAMP1	4	Eukaryota
SCAMP2	4	Eukaryota
NPFF	7	Vertebrata
KPNA5	4	Eukaryota
ARPC1B	4	Eukaryota
ARPC2	4	Eukaryota
ARPC3	4	Eukaryota
MUSK	5	Opisthokonta
MDM4	6	Eumetazoa
BET1	4	Eukaryota
ZBTB7B	5	Opisthokonta
POLR1C	2	Euk_Archaea
PLSCR1	4	Eukaryota
TRIM24	7	Vertebrata
LDLRAD4	6	Eumetazoa
AXIN1	6	Eumetazoa
PSPHP1	8	Mammalia
PGRMC2	4	Eukaryota
TBXT	6	Eumetazoa
CETN3	4	Eukaryota
CTDSPL	4	Eukaryota
VILL	4	Eukaryota
EPHB6	5	Opisthokonta
SMAD9	6	Eumetazoa
ADAMDEC1	8	Mammalia
UBD	8	Mammalia
ZBTB22	6	Eumetazoa
RGL2	4	Eukaryota
PFDN6	4	Eukaryota
WDR46	3	Euk+Bac
GSTA4	3	Euk+Bac
ACKR5	6	Eumetazoa
NKRF	6	Eumetazoa
GNPAT	3	Euk+Bac
KMO	4	Eukaryota
LAMA5	6	Eumetazoa
ZNF185	7	Vertebrata
MATN3	7	Vertebrata
CASC3	6	Eumetazoa
MRPS12	3	Euk+Bac
NDUFA1	6	Eumetazoa
VGF	8	Mammalia
LEPROT	4	Eukaryota
SLC22A2	4	Eukaryota
SLC22A1	3	Euk+Bac
CLIC2	4	Eukaryota
ACOX3	3	Euk+Bac
RER1	4	Eukaryota
NPHP1	5	Opisthokonta
SURF4	5	Opisthokonta
DEFB4A	8	Mammalia
MAPK13	4	Eukaryota
ATXN7	6	Eumetazoa
SHOX	4	Eukaryota
SPTLC1	4	Eukaryota
SPTLC2	3	Euk+Bac
TCAP	7	Vertebrata
FANCG	7	Vertebrata
OGT	3	Euk+Bac
ALOX15B	3	Euk+Bac
PPM1D	3	Euk+Bac
GRM6	4	Eukaryota
SIVA1	6	Eumetazoa
PMM2	4	Eukaryota
RAD51B	4	Eukaryota
POLR3G	6	Eumetazoa
TM9SF1	4	Eukaryota
INPP4B	6	Eumetazoa
CHAD	4	Eukaryota
ATP6V0E1	6	Eumetazoa
MID1	4	Eukaryota
HMGB3	4	Eukaryota
TP73	5	Opisthokonta
FOXN1	5	Opisthokonta
GPR37	6	Eumetazoa
PPM1G	4	Eukaryota
INPPL1	4	Eukaryota
FANCA	6	Eumetazoa
SOX12	6	Eumetazoa
EIF3D	4	Eukaryota
EIF3H	4	Eukaryota
SLC16A4	3	Euk+Bac
SLC16A5	3	Euk+Bac
HDAC3	1	Cellular_organisms
NVL	1	Cellular_organisms
BCAT2	3	Euk+Bac
SIGLEC5	6	Eumetazoa
YY2	4	Eukaryota
BIRC5	5	Opisthokonta
TMPRSS2	6	Eumetazoa
NCAM2	6	Eumetazoa
IPO8	4	Eukaryota
GRIN2D	6	Eumetazoa
STX7	2	Euk_Archaea
SLC16A6	3	Euk+Bac
TOX3	6	Eumetazoa
FOXP2	6	Eumetazoa
TNRC18	6	Eumetazoa
SLC16A3	3	Euk+Bac
PIN1P1	5	Opisthokonta
SLC31A1	4	Eukaryota
SLC31A2	4	Eukaryota
ABCC3	4	Eukaryota
ABCC4	4	Eukaryota
ABCC5	4	Eukaryota
MPPED1	3	Euk+Bac
CCL25	8	Mammalia
POLR1G	8	Mammalia
TLR3	6	Eumetazoa
MSH4	4	Eukaryota
P4HA2	4	Eukaryota
ST8SIA5	4	Eukaryota
CCL16	8	Mammalia
MAGEB2	8	Mammalia
MAGEB3	8	Mammalia
MAGEB4	8	Mammalia
TEX28	8	Mammalia
CAPN5	4	Eukaryota
GYG2	4	Eukaryota
RGS16	4	Eukaryota
PLA2G10	6	Eumetazoa
YKT6	4	Eukaryota
GSC2	4	Eukaryota
INSIG1	5	Opisthokonta
NUP42	5	Opisthokonta
ARPC5	4	Eukaryota
POLR2D	4	Eukaryota
CLOCK	6	Eumetazoa
CFLAR	7	Vertebrata
FGF10	6	Eumetazoa
NKX2-8	7	Vertebrata
DDX3Y	3	Euk+Bac
SOCS1	7	Vertebrata
MAFG	6	Eumetazoa
OGG1	1	Cellular_organisms
CYP27B1	3	Euk+Bac
GPR42	6	Eumetazoa
PDPK1	4	Eukaryota
PER1	6	Eumetazoa
ZSCAN9	5	Opisthokonta
RS1	7	Vertebrata
RGS5	4	Eukaryota
FABP7	6	Eumetazoa
RNF113A	4	Eukaryota
LINC01565	8	Mammalia
P2RX6	5	Opisthokonta
KDM6A	4	Eukaryota
CLDN3	5	Opisthokonta
FFAR2	7	Vertebrata
MEFV	8	Mammalia
KCNN4	4	Eukaryota
ERVK-18	8	Mammalia
DHX15	3	Euk+Bac
SGSM2	6	Eumetazoa
RNMT	4	Eukaryota
ZZEF1	6	Eumetazoa
ASAP2	4	Eukaryota
TET3	6	Eumetazoa
FLRT2	6	Eumetazoa
TTI1	4	Eukaryota
PLXNB1	6	Eumetazoa
RRP8	4	Eukaryota
PJA2	7	Vertebrata
SIPA1L1	5	Opisthokonta
ZBTB24	7	Vertebrata
CYB5B	4	Eukaryota
PRPF4	3	Euk+Bac
ST8SIA3	4	Eukaryota
CYP26A1	3	Euk+Bac
PHGDH	1	Cellular_organisms
NDUFS4	3	Euk+Bac
ARHGAP6	5	Opisthokonta
ADAM12	7	Vertebrata
CRX	6	Eumetazoa
IRAK2	4	Eukaryota
PHF1	6	Eumetazoa
MLNR	6	Eumetazoa
GPR39	7	Vertebrata
MSH5	3	Euk+Bac
SEPTIN4	5	Opisthokonta
DYNC1LI2	4	Eukaryota
KLK10	8	Mammalia
PSMD3	4	Eukaryota
SLC7A4	1	Cellular_organisms
CIMIP4	8	Mammalia
HOXC11	7	Vertebrata
RBFOX2	6	Eumetazoa
PAPSS1	1	Cellular_organisms
SIAH2	4	Eukaryota
ZNHIT1	4	Eukaryota
DLEU1	8	Mammalia
ZW10	4	Eukaryota
PRODH	4	Eukaryota
SPINT1	6	Eumetazoa
TREH	3	Euk+Bac
EFS	6	Eumetazoa
MAP3K13	7	Vertebrata
B4GALT5	4	Eukaryota
SART1	4	Eukaryota
SPINT2	8	Mammalia
GPAA1	4	Eukaryota
DAPK3	4	Eukaryota
TGFB1I1	4	Eukaryota
SRGAP3	4	Eukaryota
ZNF264	5	Opisthokonta
ZBTB43	6	Eumetazoa
AP5Z1	4	Eukaryota
LRRTM2	3	Euk+Bac
HSPA12A	4	Eukaryota
CCP110	6	Eumetazoa
SEC14L5	4	Eukaryota
ADCY6	6	Eumetazoa
ARHGEF9	4	Eukaryota
ZSCAN12	8	Mammalia
CTIF	6	Eumetazoa
MTSS1	5	Opisthokonta
ATMIN	6	Eumetazoa
PPIP5K2	4	Eukaryota
AQP9	1	Cellular_organisms
PAX4	8	Mammalia
MAP3K7	4	Eukaryota
FGF16	6	Eumetazoa
DHH	6	Eumetazoa
EEF1E1	4	Eukaryota
LYRM1	4	Eukaryota
ZNF208	6	Eumetazoa
MSI1	4	Eukaryota
RIPK2	4	Eukaryota
ZNF749	6	Eumetazoa
HOXA2	6	Eumetazoa
HOXA3	6	Eumetazoa
RASA4	4	Eukaryota
WDR62	4	Eukaryota
HNRNPR	4	Eukaryota
PRPF3	4	Eukaryota
TXNL1	4	Eukaryota
TPD52L2	6	Eumetazoa
EMC8	4	Eukaryota
COCH	7	Vertebrata
ERI3	3	Euk+Bac
THAP12	4	Eukaryota
ANP32CP	4	Eukaryota
GRID2	4	Eukaryota
SYNJ1	4	Eukaryota
FIBP	4	Eukaryota
EIF4G3	4	Eukaryota
TBX1	6	Eumetazoa
CBFA2T2	6	Eumetazoa
PPIH	4	Eukaryota
KCNAB3	1	Cellular_organisms
MGAM	4	Eukaryota
MBTPS2	2	Euk_Archaea
SUV39H1	4	Eukaryota
HTRA2	1	Cellular_organisms
KLF4	6	Eumetazoa
OIP5	7	Vertebrata
AKR7A2	4	Eukaryota
PROM1	6	Eumetazoa
EPB41L2	5	Opisthokonta
TGOLN2	6	Eumetazoa
CACNA1G	4	Eukaryota
RAD51C	4	Eukaryota
LAMTOR5	4	Eukaryota
B4GAT1	5	Opisthokonta
ADAM20	5	Opisthokonta
TNFSF12	7	Vertebrata
SLC26A4	1	Cellular_organisms
MED7	4	Eukaryota
WIPF1	7	Vertebrata
ATP8B1	4	Eukaryota
BCL2L11	8	Mammalia
FOXO3	7	Vertebrata
KCNQ3	6	Eumetazoa
KCNQ2	6	Eumetazoa
CHST10	7	Vertebrata
SMAD6	6	Eumetazoa
XRCC3	4	Eukaryota
XRCC2	4	Eukaryota
TGM5	6	Eumetazoa
GNRH2	8	Mammalia
SGCE	6	Eumetazoa
TNFSF14	8	Mammalia
FRS3	6	Eumetazoa
LAT	8	Mammalia
RGS14	7	Vertebrata
RNF13	4	Eukaryota
CA12	3	Euk+Bac
AKAP10	6	Eumetazoa
SYT7	6	Eumetazoa
DENR	4	Eukaryota
PSTPIP1	4	Eukaryota
XPOT	4	Eukaryota
HR	8	Mammalia
SPRY2	6	Eumetazoa
DNPH1	2	Euk_Archaea
DCX	6	Eumetazoa
GALR2	6	Eumetazoa
SPRY1	7	Vertebrata
SPRY3	6	Eumetazoa
HCRT	7	Vertebrata
HCRTR1	6	Eumetazoa
HCRTR2	6	Eumetazoa
TIMM44	4	Eukaryota
TRAPPC3	4	Eukaryota
SNAI2	6	Eumetazoa
CHMP2A	4	Eukaryota
FOXS1	8	Mammalia
NCK2	5	Opisthokonta
PSCA	7	Vertebrata
TSPAN6	6	Eumetazoa
PLRG1	3	Euk+Bac
PRC1	4	Eukaryota
RGS10	7	Vertebrata
ZNF207	4	Eukaryota
NDUFB5	6	Eumetazoa
NDUFB3	6	Eumetazoa
NDUFC1	8	Mammalia
NDUFA2	4	Eukaryota
LDB2	6	Eumetazoa
TCF21	6	Eumetazoa
GET3	1	Cellular_organisms
BUB1	4	Eukaryota
BUB3	4	Eukaryota
PLPP2	4	Eukaryota
PI15	6	Eumetazoa
SIGLEC6	8	Mammalia
SULT1B1	3	Euk+Bac
ACTN4	4	Eukaryota
GSTZ1	3	Euk+Bac
BUD23	4	Eukaryota
TLX3	6	Eumetazoa
TRIAP1	4	Eukaryota
GATC	6	Eumetazoa
HTATSF1	4	Eukaryota
KDELR3	4	Eukaryota
TRAF3IP2	6	Eumetazoa
ITM2A	6	Eumetazoa
CYTH3	4	Eukaryota
PRKAB2	4	Eukaryota
CHP2	4	Eukaryota
AP1G1	4	Eukaryota
OR1F1	7	Vertebrata
STX6	4	Eukaryota
SYNGR1	5	Opisthokonta
SYNGR2	5	Opisthokonta
SYNGR3	7	Vertebrata
TLX2	8	Mammalia
SGTA	3	Euk+Bac
LIAS	1	Cellular_organisms
ENSA	6	Eumetazoa
SLC25A20	4	Eukaryota
NARS1	3	Euk+Bac
DYRK3	4	Eukaryota
KRT86	4	Eukaryota
SPOP	4	Eukaryota
MYO1B	4	Eukaryota
SSNA1	4	Eukaryota
SLC25A17	4	Eukaryota
NUDT21	4	Eukaryota
DUX1	6	Eumetazoa
LANCL1	4	Eukaryota
STRN	4	Eukaryota
RRP9	4	Eukaryota
SCO2	3	Euk+Bac
HYAL3	6	Eumetazoa
CFAP410	4	Eukaryota
AKAP8	7	Vertebrata
GTPBP6	1	Cellular_organisms
B3GALT2	7	Vertebrata
SLC37A4	1	Cellular_organisms
ANGPTL7	6	Eumetazoa
ZBTB14	5	Opisthokonta
IDH3B	4	Eukaryota
NRDC	3	Euk+Bac
CALU	4	Eukaryota
EDIL3	6	Eumetazoa
ATP9B	4	Eukaryota
AHCYL1	1	Cellular_organisms
CD5L	8	Mammalia
SLC28A2	3	Euk+Bac
OR2T1	7	Vertebrata
CREB3	8	Mammalia
XPNPEP2	3	Euk+Bac
KIF1C	4	Eukaryota
TLL1	6	Eumetazoa
PRICKLE3	4	Eukaryota
GAS2	6	Eumetazoa
KLRC4	8	Mammalia
EXTL3	6	Eumetazoa
ORC5	4	Eukaryota
TYROBP	7	Vertebrata
VEGFD	7	Vertebrata
CHST1	6	Eumetazoa
AIRE	7	Vertebrata
NDUFS5	6	Eumetazoa
EFNA2	7	Vertebrata
PDE6D	4	Eukaryota
CXCL13	8	Mammalia
ORC4	4	Eukaryota
PRKY	4	Eukaryota
PEX1	4	Eukaryota
MFSD11	4	Eukaryota
RAD21	4	Eukaryota
AKR1B10	3	Euk+Bac
TIMM8A	4	Eukaryota
SSX4	8	Mammalia
SSX5	8	Mammalia
KALRN	6	Eumetazoa
DHX16	3	Euk+Bac
ZNRD2	6	Eumetazoa
GMFG	4	Eukaryota
TMPRSS11D	6	Eumetazoa
PPP1R12B	8	Mammalia
BNIP3L	7	Vertebrata
SH3BP5	5	Opisthokonta
PLIN1	6	Eumetazoa
ADGRB2	5	Opisthokonta
ADGRB3	5	Opisthokonta
HS6ST1	6	Eumetazoa
MED14	4	Eukaryota
PCDH7	7	Vertebrata
SOX15	8	Mammalia
PRPSAP2	1	Cellular_organisms
FGF17	6	Eumetazoa
KLK8	8	Mammalia
PRKN	6	Eumetazoa
GNG7	6	Eumetazoa
SMARCA5	1	Cellular_organisms
ADCY3	6	Eumetazoa
KIAA0513	6	Eumetazoa
GPRIN2	6	Eumetazoa
SPAG9	6	Eumetazoa
SUSD5	7	Vertebrata
ZNF292	7	Vertebrata
KIF5C	4	Eukaryota
ST18	6	Eumetazoa
NUAK1	4	Eukaryota
URB1	4	Eukaryota
ZNF862	6	Eumetazoa
MGRN1	4	Eukaryota
SIPA1L3	5	Opisthokonta
ZFC3H1	4	Eukaryota
LCMT2	4	Eukaryota
TRAK2	6	Eumetazoa
LZTS3	6	Eumetazoa
KATNIP	4	Eukaryota
ZNF500	5	Opisthokonta
AQR	4	Eukaryota
MAST3	5	Opisthokonta
CEP104	4	Eukaryota
LRRC37A3	8	Mammalia
ATP10A	4	Eukaryota
OPA1	5	Opisthokonta
ZEB2	6	Eumetazoa
MCM3AP	4	Eukaryota
ENTREP2	6	Eumetazoa
PCDHGA12	6	Eumetazoa
PIP5K1C	4	Eukaryota
KIF1B	4	Eukaryota
MAPKBP1	4	Eukaryota
MARCHF6	4	Eukaryota
KDM1A	3	Euk+Bac
TBC1D4	4	Eukaryota
PHLPP1	4	Eukaryota
TBC1D12	4	Eukaryota
FZD6	7	Vertebrata
NUPR1	6	Eumetazoa
CACNG3	6	Eumetazoa
HBP1	6	Eumetazoa
GDF9	7	Vertebrata
ZNF861P	8	Mammalia
GRIN3B	4	Eukaryota
NOBOX	7	Vertebrata
COX7A2P2	6	Eumetazoa
OR10H2	8	Mammalia
OR10H3	8	Mammalia
OR7C2	8	Mammalia
ONECUT3	6	Eumetazoa
ATP8B3	4	Eukaryota
FADS1	3	Euk+Bac
OR1I1	8	Mammalia
PPL	7	Vertebrata
GSDME	6	Eumetazoa
EVI5	4	Eukaryota
LY75	7	Vertebrata
NRP2	6	Eumetazoa
DSCAM	6	Eumetazoa
MAN1A2	4	Eukaryota
BRINP1	6	Eumetazoa
GPR137B	5	Opisthokonta
DLX3	6	Eumetazoa
ZIC3	4	Eukaryota
PLXNC1	7	Vertebrata
MPZL2	7	Vertebrata
ACSL4	4	Eukaryota
SNX3	4	Eukaryota
CUBN	6	Eumetazoa
DOK2	6	Eumetazoa
STX10	4	Eukaryota
NPHS1	6	Eumetazoa
OGA	3	Euk+Bac
ADCY9	6	Eumetazoa
SORBS3	8	Mammalia
SYNCRIP	4	Eukaryota
TPST1	6	Eumetazoa
CDC40	4	Eukaryota
B4GALT3	4	Eukaryota
B4GALT4	4	Eukaryota
EIF4EBP3	4	Eukaryota
RANBP6	4	Eukaryota
CREBL2	6	Eumetazoa
TDRD6	6	Eumetazoa
NEMF	1	Cellular_organisms
PSPN	7	Vertebrata
CIDEA	7	Vertebrata
GMDS	1	Cellular_organisms
FOXD2	7	Vertebrata
NMT2	4	Eukaryota
CCNT1	4	Eukaryota
GREM1	6	Eumetazoa
BUB1B	4	Eukaryota
PLOD3	4	Eukaryota
EIF4E2	4	Eukaryota
SPINK4	6	Eumetazoa
CCNT2	4	Eukaryota
TLR5	6	Eumetazoa
TLR2	6	Eumetazoa
GFRA3	8	Mammalia
DIAPH1	4	Eukaryota
SELENOF	4	Eukaryota
TSPAN1	7	Vertebrata
TSPAN2	6	Eumetazoa
TSPAN3	6	Eumetazoa
SNAP91	4	Eukaryota
EXOC3	4	Eukaryota
UGT1A9	5	Opisthokonta
PDE8A	4	Eukaryota
KLHL41	6	Eumetazoa
LMX1B	6	Eumetazoa
PLIN3	6	Eumetazoa
FCMR	8	Mammalia
SLC16A7	3	Euk+Bac
RAD1	4	Eukaryota
REV3L	4	Eukaryota
JAK2	6	Eumetazoa
MAFK	6	Eumetazoa
CST8	8	Mammalia
PRMT3	4	Eukaryota
MSC	6	Eumetazoa
PEX10	4	Eukaryota
KPNA6	4	Eukaryota
SRPX2	6	Eumetazoa
YPEL1	4	Eukaryota
UGDH	1	Cellular_organisms
TPST2	6	Eumetazoa
ABCC9	4	Eukaryota
LPXN	4	Eukaryota
CTNND1	6	Eumetazoa
SLC24A1	1	Cellular_organisms
ICMT	4	Eukaryota
CDC14B	1	Cellular_organisms
MAGEC1	4	Eukaryota
PLA2G6	4	Eukaryota
EIF1B	4	Eukaryota
HCN1	4	Eukaryota
SNX2	4	Eukaryota
GALR3	8	Mammalia
CYTIP	7	Vertebrata
HPGDS	3	Euk+Bac
DPM1	1	Cellular_organisms
USO1	4	Eukaryota
ZNF354A	5	Opisthokonta
FMO6P	3	Euk+Bac
SLC19A2	4	Eukaryota
MRPS14	3	Euk+Bac
TOM1	4	Eukaryota
TBX19	6	Eumetazoa
PRAMEF10	8	Mammalia
PRAMEF4	6	Eumetazoa
PRAMEF2	8	Mammalia
HNRNPCL1	6	Eumetazoa
PRAMEF11	8	Mammalia
H2BC12	4	Eukaryota
PFKFB2	3	Euk+Bac
CCDC22	4	Eukaryota
PQBP1	4	Eukaryota
PAGE4	8	Mammalia
TIMM17B	4	Eukaryota
PRAF2	6	Eumetazoa
DKC1	1	Cellular_organisms
CACNA1F	4	Eukaryota
EIF5B	2	Euk_Archaea
ZG16	7	Vertebrata
TRIM13	7	Vertebrata
GAS7	4	Eukaryota
EDF1	4	Eukaryota
KIN	4	Eukaryota
DIAPH2	4	Eukaryota
SH2D1A	7	Vertebrata
MMP20	8	Mammalia
GPR37L1	6	Eumetazoa
DNAJA2	3	Euk+Bac
BRD4	4	Eukaryota
CUTA	1	Cellular_organisms
OPHN1	7	Vertebrata
RAMP1	7	Vertebrata
RAMP2	6	Eumetazoa
RAMP3	7	Vertebrata
SHOX2	6	Eumetazoa
SMPD2	4	Eukaryota
TBL1X	3	Euk+Bac
B4GALT2	4	Eukaryota
CTSV	4	Eukaryota
HUS1	4	Eukaryota
PFDN1	4	Eukaryota
PPP1R11	4	Eukaryota
KCNJ13	3	Euk+Bac
RNASEH1	3	Euk+Bac
CTNS	4	Eukaryota
NBN	4	Eukaryota
NOL3	8	Mammalia
KERA	7	Vertebrata
SCN2B	7	Vertebrata
DTNB	7	Vertebrata
RNGTT	4	Eukaryota
ERVK-19	8	Mammalia
FCGR3B	6	Eumetazoa
LILRA1	8	Mammalia
LILRB3	8	Mammalia
LILRB5	8	Mammalia
ABCB7	3	Euk+Bac
MITF	6	Eumetazoa
HSF2BP	6	Eumetazoa
KIF21B	4	Eukaryota
PLCH2	4	Eukaryota
SRGAP2	7	Vertebrata
PLXNA2	6	Eumetazoa
NOS1AP	6	Eumetazoa
IGSF3	7	Vertebrata
SDC3	7	Vertebrata
DNAJC6	4	Eukaryota
FAM20B	6	Eumetazoa
DENND4B	4	Eukaryota
TMCC2	6	Eumetazoa
EFCAB14	7	Vertebrata
FKTN	6	Eumetazoa
LRP3	6	Eumetazoa
ADAM23	7	Vertebrata
ADAM11	6	Eumetazoa
CBFA2T3	6	Eumetazoa
WDR1	4	Eukaryota
FZD7	6	Eumetazoa
SLIT1	6	Eumetazoa
SLIT3	7	Vertebrata
MEGF6	4	Eukaryota
LRP4	6	Eumetazoa
AOC2	5	Opisthokonta
ATP9A	4	Eukaryota
LDB3	5	Opisthokonta
N4BP1	6	Eumetazoa
ROCK2	1	Cellular_organisms
MFAP3L	7	Vertebrata
CLASP2	4	Eukaryota
ZNF623	5	Opisthokonta
PTCD1	4	Eukaryota
COBL	7	Vertebrata
ASTN2	6	Eumetazoa
CPNE3	4	Eukaryota
ZBED4	4	Eukaryota
DEPDC5	4	Eukaryota
ATG13	6	Eumetazoa
ICOSLG	6	Eumetazoa
PPFIA3	6	Eumetazoa
HIP1R	4	Eukaryota
OBSL1	6	Eumetazoa
RNF40	4	Eukaryota
PHF2	5	Opisthokonta
ZC3H11A	6	Eumetazoa
CLUH	4	Eukaryota
RAB11FIP3	4	Eukaryota
CAND2	4	Eukaryota
TSC22D2	6	Eumetazoa
SOCS5	6	Eumetazoa
NPHP4	5	Opisthokonta
KDM4A	4	Eukaryota
DNAJC13	4	Eukaryota
PHACTR2	5	Opisthokonta
PPP6R2	4	Eukaryota
ADAMTS4	6	Eumetazoa
CNOT3	4	Eukaryota
SS18L1	7	Vertebrata
ANKRD17	4	Eukaryota
SIN3B	4	Eukaryota
ATP2C2	1	Cellular_organisms
DNAJB6	3	Euk+Bac
XYLB	3	Euk+Bac
PEX11A	4	Eukaryota
LRP5	7	Vertebrata
NPIPB7	8	Mammalia
TMEM127	6	Eumetazoa
COQ9	4	Eukaryota
GGCT	3	Euk+Bac
NDUFS7	1	Cellular_organisms
SMIM24	7	Vertebrata
ZNF780A	8	Mammalia
GADD45B	7	Vertebrata
RTN2	8	Mammalia
NDUFS2	1	Cellular_organisms
CDH16	6	Eumetazoa
UGT2B11	4	Eukaryota
GLRA3	3	Euk+Bac
ZPR1	2	Euk_Archaea
USP12	4	Eukaryota
DUSP11	4	Eukaryota
NIPSNAP2	4	Eukaryota
SNN	7	Vertebrata
LRRN2	6	Eumetazoa
SEMA7A	7	Vertebrata
HMMR	2	Euk_Archaea
TBX10	6	Eumetazoa
PPFIA2	6	Eumetazoa
PPFIA4	5	Opisthokonta
CILP	6	Eumetazoa
PDCD6	4	Eukaryota
ALOX12B	3	Euk+Bac
GUCY1B2	3	Euk+Bac
FKBP6	4	Eukaryota
TBCA	4	Eukaryota
ATP6V1G1	4	Eukaryota
VPS4B	2	Euk_Archaea
MPDU1	4	Eukaryota
ENTPD6	4	Eukaryota
ENTPD3	4	Eukaryota
ENTPD5	4	Eukaryota
PROP1	4	Eukaryota
ZNF217	6	Eumetazoa
BCAS1	7	Vertebrata
PITX3	8	Mammalia
PTP4A3	1	Cellular_organisms
AVIL	4	Eukaryota
MACROH2A1	6	Eumetazoa
SH3BGRL	4	Eukaryota
FLNB	4	Eukaryota
ZNF737	8	Mammalia
NCOR1	4	Eukaryota
VAMP4	4	Eukaryota
NDUFS6	4	Eukaryota
PEX14	4	Eukaryota
TRIM3	3	Euk+Bac
ULK1	4	Eukaryota
TULP3	4	Eukaryota
SLC43A1	4	Eukaryota
GPR32	8	Mammalia
CS	3	Euk+Bac
SPAG7	6	Eumetazoa
MRPL33	3	Euk+Bac
SEC22B	4	Eukaryota
DEAF1	6	Eumetazoa
PRPF40A	4	Eukaryota
H2AP	8	Mammalia
TACC1	6	Eumetazoa
NME6	5	Opisthokonta
